item_id,name,short_name,category,types,base_price,best_trader,trader_price,flea_level_required,flea_locked
657023c61419851aef03e6eb,.300 Whisper ammo pack (50 pcs),Whisper,Ammo container,"ammoBox, noFlea",7100,Mechanic,3976,25,True
68e914c3a7bbc64c0702853f,.308 ME LOKT ammo pack (20 pcs),LOKT,Ammo container,"ammoBox, noFlea",4780,Mechanic,2676,25,True
68e91494ad87d322fb0497f9,.308 ME ammo pack (20 pcs),ME,Ammo container,"ammoBox, noFlea",11460,Mechanic,6417,25,True
6489848173c462723909a14b,.338 Lapua Magnum AP ammo pack (20 pcs),AP,Ammo container,"ammoBox, noFlea",92600,Mechanic,51856,25,True
657023ccbfc87b3a3409320a,.338 Lapua Magnum FMJ ammo pack (20 pcs),FMJ,Ammo container,"ammoBox, noFlea",37000,Mechanic,20720,25,True
657023d6cfc010a0f50069e9,.338 Lapua Magnum TAC-X ammo pack (20 pcs),TAC-X,Ammo container,"ammoBox, noFlea",14600,Mechanic,8176,25,True
657023dabfc87b3a3409320d,.338 Lapua Magnum UCW ammo pack (20 pcs),UCW,Ammo container,"ammoBox, noFlea",17600,Mechanic,9856,25,True
657023decfc010a0f50069ec,.357 Magnum FMJ ammo pack (25 pcs),FMJ,Ammo container,"ammoBox, noFlea",4550,Mechanic,2548,25,True
657023e31419851aef03e6ee,.357 Magnum HP ammo pack (25 pcs),HP,Ammo container,"ammoBox, noFlea",4050,Mechanic,2268,25,True
657023e7c5d7d4cb4d078552,.357 Magnum JHP ammo pack (25 pcs),JHP,Ammo container,"ammoBox, noFlea",5650,Mechanic,3164,25,True
657023eccfc010a0f50069ef,.357 Magnum SP ammo pack (25 pcs),SP,Ammo container,"ammoBox, noFlea",3500,Mechanic,1960,25,True
657024011419851aef03e6f4,.366 TKM EKO ammo pack (20 pcs),EKO,Ammo container,"ammoBox, noFlea",3200,Mechanic,1792,25,True
657023f1bfc87b3a34093210,.366 TKM FMJ ammo pack (20 pcs),FMJ,Ammo container,"ammoBox, noFlea",2600,Mechanic,1456,25,True
657023fcbfc87b3a34093213,.366 TKM Geksa ammo pack (20 pcs),Geksa,Ammo container,"ammoBox, noFlea",2500,Mechanic,1400,25,True
6489879db5a2df1c815a04ef,.45 ACP AP ammo pack (50 pcs),AP,Ammo container,"ammoBox, noFlea",34500,Mechanic,19320,25,True
65702406bfc87b3a34093216,.45 ACP Hydra-Shok ammo pack (50 pcs),HydraShok,Ammo container,"ammoBox, noFlea",8500,Mechanic,4760,25,True
6570240a1419851aef03e6f7,.45 ACP Lasermatch FMJ ammo pack (50 pcs),Lasermatch,Ammo container,"ammoBox, noFlea",4800,Mechanic,2688,25,True
6570240ecfc010a0f50069f2,.45 ACP Match FMJ ammo pack (50 pcs),FMJ,Ammo container,"ammoBox, noFlea",5700,Mechanic,3192,25,True
65702414c5d7d4cb4d078555,.45 ACP RIP ammo pack (50 pcs),RIP,Ammo container,"ammoBox, noFlea",22000,Mechanic,12320,25,True
676009ddb623f3b8ba079419,.50 AE Copper Solid ammo pack (20 pcs),Copper,Ammo container,"ammoBox, noFlea",9700,Mechanic,5432,25,True
676009ed8f1fee08740f9479,.50 AE FMJ ammo pack (20 pcs),FMJ,Ammo container,"ammoBox, noFlea",17480,Mechanic,9788,25,True
67600a0e84e242067d0dc4cd,.50 AE Hawk JSP ammo pack (20 pcs),JSP,Ammo container,"ammoBox, noFlea",4520,Mechanic,2531,25,True
676009fe8f1fee08740f947c,.50 AE JHP ammo pack (20 pcs),JHP,Ammo container,"ammoBox, noFlea",5260,Mechanic,2945,25,True
68e9156326fbff63b30106a0,.50 BMG HP ammo pack (10 pcs),HP,Ammo container,"ammoBox, noFlea",20000,Mechanic,11200,25,True
68e915b76ccca06412020902,.50 BMG M21 ammo pack (10 pcs),M21,Ammo container,"ammoBox, noFlea",22000,Mechanic,12320,25,True
68e915cf55ba5bd1c6083a32,.50 BMG M33 ammo pack (10 pcs),M33,Ammo container,"ammoBox, noFlea",28000,Mechanic,15680,25,True
68e915dfd996b7754e0f25c9,.50 BMG M903 SLAP ammo pack (10 pcs),M903,Ammo container,"ammoBox, noFlea",53000,Mechanic,29680,25,True
6570241bcfc010a0f50069f5,12.7x55mm PS12 ammo pack (10 pcs),PS12,Ammo container,"ammoBox, noFlea",4600,Mechanic,2576,25,True
65702420bfc87b3a34093219,12.7x55mm PS12A ammo pack (10 pcs),PS12A,Ammo container,"ammoBox, noFlea",3200,Mechanic,1792,25,True
65702426cfc010a0f50069f8,12/70 5.25mm buckshot ammo pack (25 pcs),5.25mm,Ammo container,"ammoBox, noFlea",1875,Mechanic,1050,25,True
65702432bfc87b3a3409321c,12/70 6.5mm Express buckshot ammo pack (25 pcs),Express,Ammo container,"ammoBox, noFlea",1975,Mechanic,1106,25,True
657024361419851aef03e6fa,12/70 7mm buckshot ammo pack (25 pcs),7mm,Ammo container,"ammoBox, noFlea",1750,Mechanic,980,25,True
6570243bbfc87b3a3409321f,12/70 8.5mm Magnum buckshot ammo pack (25 pcs),Magnum,Ammo container,"ammoBox, noFlea",5750,Mechanic,3220,25,True
64898838d5b4df6140000a20,12/70 AP-20 ammo pack (25 pcs),AP-20,Ammo container,"ammoBox, noFlea",23250,Mechanic,13020,25,True
65702479c5d7d4cb4d07855e,12/70 Copper Sabot Premier HP slug ammo pack (25 pcs),CSP,Ammo container,"ammoBox, noFlea",3050,Mechanic,1708,25,True
6570243fcfc010a0f50069fb,12/70 Dual Sabot slug ammo pack (25 pcs),DualSabot,Ammo container,"ammoBox, noFlea",2700,Mechanic,1512,25,True
65702449bfc87b3a34093223,12/70 FTX Custom Lite slug ammo pack (25 pcs),FTX,Ammo container,"ammoBox, noFlea",2775,Mechanic,1554,25,True
6570244ec5d7d4cb4d078558,12/70 Grizzly 40 slug ammo pack (25 pcs),Grizzly 40,Ammo container,"ammoBox, noFlea",2650,Mechanic,1484,25,True
657024431419851aef03e6fd,12/70 Piranha ammo pack (25 pcs),Piranha,Ammo container,"ammoBox, noFlea",6500,Mechanic,3640,25,True
65702452cfc010a0f50069fe,12/70 Poleva-3 slug ammo pack (25 pcs),Poleva-3,Ammo container,"ammoBox, noFlea",2275,Mechanic,1274,25,True
657024581419851aef03e700,12/70 Poleva-6u slug ammo pack (25 pcs),Poleva-6u,Ammo container,"ammoBox, noFlea",2700,Mechanic,1512,25,True
5c1127d0d174af29be75cf68,12/70 RIP ammo pack (5 pcs),RIP,Ammo container,"ammoBox, noFlea",4500,Mechanic,2520,25,True
6570247ebfc87b3a34093229,12/70 SuperFormance HP slug ammo pack (25 pcs),SFormance,Ammo container,"ammoBox, noFlea",5800,Mechanic,3248,25,True
65702474bfc87b3a34093226,12/70 flechette ammo pack (25 pcs),Flechette,Ammo container,"ammoBox, noFlea",9350,Mechanic,5236,25,True
6570246fcfc010a0f5006a01,12/70 lead slug ammo pack (25 pcs),Slug,Ammo container,"ammoBox, noFlea",2400,Mechanic,1344,25,True
65702469c5d7d4cb4d07855b,12/70 makeshift .50 BMG slug ammo pack (25 pcs),.50 BMG,Ammo container,"ammoBox, noFlea",11000,Mechanic,6160,25,True
657024831419851aef03e703,20/70 5.6mm buckshot ammo pack (25 pcs),5.6mm,Ammo container,"ammoBox, noFlea",1500,Mechanic,840,25,True
6570248dcfc010a0f5006a04,20/70 6.2mm buckshot ammo pack (25 pcs),6.2mm,Ammo container,"ammoBox, noFlea",1750,Mechanic,980,25,True
657024921419851aef03e706,20/70 7.3mm buckshot ammo pack (25 pcs),7.3mm,Ammo container,"ammoBox, noFlea",1950,Mechanic,1092,25,True
65702495c5d7d4cb4d078561,20/70 7.5mm buckshot ammo pack (25 pcs),7.5mm,Ammo container,"ammoBox, noFlea",1600,Mechanic,896,25,True
67657773b83469e4f102dc27,20/70 Dangerous Game Slug ammo pack (25 pcs),DGS,Ammo container,"ammoBox, noFlea",8175,Mechanic,4578,25,True
6570249bcfc010a0f5006a07,20/70 Devastator slug ammo pack (25 pcs),Devastator,Ammo container,"ammoBox, noFlea",5500,Mechanic,3080,25,True
676577166d874f6502106a21,20/70 Flechette ammo pack (25 pcs),Flechette,Ammo container,"ammoBox, noFlea",6625,Mechanic,3710,25,True
657024a4bfc87b3a3409322c,20/70 Poleva-3 slug ammo pack (25 pcs),Poleva-3,Ammo container,"ammoBox, noFlea",2200,Mechanic,1232,25,True
657024a91419851aef03e70c,20/70 Poleva-6u slug ammo pack (25 pcs),Poleva-6u,Ammo container,"ammoBox, noFlea",2625,Mechanic,1470,25,True
6570249f1419851aef03e709,20/70 Star slug ammo pack (25 pcs),Star,Ammo container,"ammoBox, noFlea",3025,Mechanic,1694,25,True
67657764c832f8c59c016d45,20/70 TSS Armor Piercing Slug ammo pack (25 pcs),TSS AP,Ammo container,"ammoBox, noFlea",9100,Mechanic,5096,25,True
657024b8bfc87b3a34093232,23x75mm Barrikada slug ammo pack (5 pcs),Barrikada,Ammo container,"ammoBox, noFlea",2280,Mechanic,1276,25,True
657024aebfc87b3a3409322f,23x75mm Shrapnel-10 buckshot ammo pack (5 pcs),Shrap-10,Ammo container,"ammoBox, noFlea",1390,Mechanic,778,25,True
657024b31419851aef03e70f,23x75mm Shrapnel-25 buckshot ammo pack (5 pcs),Shrap-25,Ammo container,"ammoBox, noFlea",1480,Mechanic,828,25,True
5c0e805e86f774683f3dd637,3V Gear Paratus 3-Day Operator's Tactical backpack (Foliage Grey),Paratus,Backpack,"backpack, noFlea, wearable",58900,Ragman,36518,25,True
6489870774a806211e4fb685,4.6x30mm AP SX ammo pack (40 pcs),AP SX,Ammo container,"ammoBox, noFlea",30800,Mechanic,17248,25,True
657024c81419851aef03e712,4.6x30mm Action SX ammo pack (40 pcs),Action SX,Ammo container,"ammoBox, noFlea",3800,Mechanic,2128,25,True
657024cecfc010a0f5006a0a,4.6x30mm FMJ SX ammo pack (40 pcs),FMJ SX,Ammo container,"ammoBox, noFlea",18000,Mechanic,10080,25,True
64aceaecc4eda9354b0226b6,4.6x30mm JSP SX ammo pack (40 pcs),JSP SX,Ammo container,"ammoBox, noFlea",12200,Mechanic,6832,25,True
657024d2bfc87b3a34093235,4.6x30mm Subsonic SX ammo pack (40 pcs),Subsonic SX,Ammo container,"ammoBox, noFlea",5000,Mechanic,2800,25,True
5bc9be8fd4351e00334cae6e,42 Signature Blend English Tea,42,Other,barter,27754,Therapist,17485,25,True
67458730df3c1da90b0b052b,5.11 Tactical RUSH 100 backpack (Black),RUSH 100,Backpack,"backpack, noFlea, wearable",122397,Ragman,75886,25,True
5737292724597765e5728562,5.45x39mm BP gs ammo pack (120 pcs),BP,Ammo container,"ammo, ammoBox, noFlea",76600,Mechanic,42896,25,True
57372a7f24597766fe0de0c1,5.45x39mm BP gs ammo pack (120 pcs),BP,Ammo container,"ammo, ammoBox, noFlea",76600,Mechanic,42896,25,True
57372ac324597767001bc261,5.45x39mm BP gs ammo pack (30 pcs),BP,Ammo container,"ammoBox, noFlea",19900,Mechanic,11144,25,True
57372b832459776701014e41,5.45x39mm BS gs ammo pack (120 pcs),BS,Ammo container,"ammoBox, noFlea",94600,Mechanic,52976,25,True
57372bad245977670b7cd242,5.45x39mm BS gs ammo pack (120 pcs),BS,Ammo container,"ammoBox, noFlea",94600,Mechanic,52976,25,True
57372bd3245977670b7cd243,5.45x39mm BS gs ammo pack (30 pcs),BS,Ammo container,"ammoBox, noFlea",24400,Mechanic,13664,25,True
57372c21245977670937c6c2,5.45x39mm BT gs ammo pack (120 pcs),BT,Ammo container,"ammo, ammoBox, noFlea",65800,Mechanic,36848,25,True
57372c56245977685e584582,5.45x39mm BT gs ammo pack (120 pcs),BT,Ammo container,"ammo, ammoBox, noFlea",65800,Mechanic,36848,25,True
57372c89245977685d4159b1,5.45x39mm BT gs ammo pack (30 pcs),BT,Ammo container,"ammoBox, noFlea",17200,Mechanic,9632,25,True
5737330a2459776af32363a1,5.45x39mm FMJ ammo pack (30 pcs),FMJ,Ammo container,"ammoBox, noFlea",3970,Mechanic,2223,25,True
5737339e2459776af261abeb,5.45x39mm HP ammo pack (30 pcs),HP,Ammo container,"ammoBox, noFlea",2500,Mechanic,1400,25,True
57372d1b2459776862260581,5.45x39mm PP gs ammo pack (120 pcs),PP,Ammo container,"ammoBox, noFlea",27400,Mechanic,15344,25,True
57372d4c245977685a3da2a1,5.45x39mm PP gs ammo pack (120 pcs),PP,Ammo container,"ammoBox, noFlea",27400,Mechanic,15344,25,True
57372db0245977685d4159b2,5.45x39mm PP gs ammo pack (30 pcs),PP,Ammo container,"ammoBox, noFlea",7600,Mechanic,4256,25,True
657025ebc5d7d4cb4d078588,5.45x39mm PPBS gs Igolnik ammo pack (120 pcs),PPBS,Ammo container,"ammoBox, noFlea",149800,Mechanic,83888,25,True
5c1262a286f7743f8a69aab2,5.45x39mm PPBS gs Igolnik ammo pack (30 pcs),PPBS,Ammo container,"ammoBox, noFlea",38200,Mechanic,21392,25,True
57372deb245977685d4159b3,5.45x39mm PRS gs ammo pack (120 pcs),PRS,Ammo container,"ammoBox, noFlea",8080,Mechanic,4524,25,True
57372e1924597768553071c1,5.45x39mm PRS gs ammo pack (120 pcs),PRS,Ammo container,"ammoBox, noFlea",8080,Mechanic,4524,25,True
57372e4a24597768553071c2,5.45x39mm PRS gs ammo pack (30 pcs),PRS,Ammo container,"ammoBox, noFlea",2770,Mechanic,1551,25,True
57372e73245977685d4159b4,5.45x39mm PS gs ammo pack (120 pcs),PS,Ammo container,"ammoBox, noFlea",17800,Mechanic,9968,25,True
57372e94245977685648d3e1,5.45x39mm PS gs ammo pack (120 pcs),PS,Ammo container,"ammoBox, noFlea",17800,Mechanic,9968,25,True
57372ebf2459776862260582,5.45x39mm PS gs ammo pack (30 pcs),PS,Ammo container,"ammoBox, noFlea",5200,Mechanic,2912,25,True
573733c72459776b0b7b51b0,5.45x39mm SP ammo pack (30 pcs),SP,Ammo container,"ammoBox, noFlea",3070,Mechanic,1719,25,True
57372ee1245977685d4159b5,5.45x39mm T gs ammo pack (120 pcs),T,Ammo container,"ammoBox, noFlea",11800,Mechanic,6608,25,True
57372f2824597769a270a191,5.45x39mm T gs ammo pack (120 pcs),T,Ammo container,"ammoBox, noFlea",11800,Mechanic,6608,25,True
57372f5c24597769917c0131,5.45x39mm T gs ammo pack (30 pcs),T,Ammo container,"ammoBox, noFlea",3700,Mechanic,2072,25,True
57372f7d245977699b53e301,5.45x39mm US gs ammo pack (120 pcs),US,Ammo container,"ammoBox, noFlea",11560,Mechanic,6473,25,True
57372fc52459776998772ca1,5.45x39mm US gs ammo pack (120 pcs),US,Ammo container,"ammoBox, noFlea",11560,Mechanic,6473,25,True
5737300424597769942d5a01,5.45x39mm US gs ammo pack (30 pcs),US,Ammo container,"ammoBox, noFlea",3640,Mechanic,2038,25,True
657026451419851aef03e733,5.56x45mm FMJ ammo pack (100 pcs),FMJ,Ammo container,"ammoBox, noFlea",14000,Mechanic,7840,25,True
657024d8c5d7d4cb4d078567,5.56x45mm FMJ ammo pack (50 pcs),FMJ,Ammo container,"ammoBox, noFlea",7500,Mechanic,4200,25,True
6570264acfc010a0f5006a50,5.56x45mm HP ammo pack (100 pcs),HP,Ammo container,"ammoBox, noFlea",6000,Mechanic,3360,25,True
657024debfc87b3a34093238,5.56x45mm HP ammo pack (50 pcs),HP,Ammo container,"ammoBox, noFlea",3500,Mechanic,1960,25,True
6570264d1419851aef03e736,5.56x45mm M855 ammo pack (100 pcs),M855,Ammo container,"ammoBox, noFlea",19000,Mechanic,10640,25,True
5447ac644bdc2d6c208b4567,5.56x45mm M855 ammo pack (50 pcs),M855,Ammo container,"ammoBox, noFlea",10000,Mechanic,5600,25,True
65702656c5d7d4cb4d078591,5.56x45mm M856 ammo pack (100 pcs),M856,Ammo container,"ammoBox, noFlea",11000,Mechanic,6160,25,True
657024e8cfc010a0f5006a0d,5.56x45mm M856 ammo pack (50 pcs),M856,Ammo container,"ammoBox, noFlea",6000,Mechanic,3360,25,True
6570265bcfc010a0f5006a56,5.56x45mm M856A1 ammo pack (100 pcs),M856A1,Ammo container,"ammoBox, noFlea",43600,Mechanic,24416,25,True
657024ecc5d7d4cb4d07856d,5.56x45mm M856A1 ammo pack (50 pcs),M856A1,Ammo container,"ammoBox, noFlea",22300,Mechanic,12488,25,True
6570265f1419851aef03e739,5.56x45mm M995 ammo pack (100 pcs),M995,Ammo container,"ammoBox, noFlea",124000,Mechanic,69440,25,True
657024f01419851aef03e715,5.56x45mm M995 ammo pack (50 pcs),M995,Ammo container,"ammoBox, noFlea",62500,Mechanic,35000,25,True
65702664cfc010a0f5006a59,5.56x45mm MK 255 Mod 0 (RRLP) ammo pack (100 pcs),RRLP,Ammo container,"ammoBox, noFlea",10000,Mechanic,5600,25,True
657024f5cfc010a0f5006a10,5.56x45mm MK 255 Mod 0 (RRLP) ammo pack (50 pcs),RRLP,Ammo container,"ammoBox, noFlea",5500,Mechanic,3080,25,True
6570266bc5d7d4cb4d078594,5.56x45mm MK 318 Mod 0 (SOST) ammo pack (100 pcs),SOST,Ammo container,"ammoBox, noFlea",30600,Mechanic,17136,25,True
657024f9bfc87b3a3409323b,5.56x45mm MK 318 Mod 0 (SOST) ammo pack (50 pcs),SOST,Ammo container,"ammoBox, noFlea",15800,Mechanic,8848,25,True
65702681bfc87b3a3409325f,5.56x45mm SSA AP ammo pack (100 pcs),SSA AP,Ammo container,"ammoBox, noFlea",153500,Mechanic,85960,25,True
64898583d5b4df6140000a1d,5.56x45mm SSA AP ammo pack (50 pcs),SSA AP,Ammo container,"ammoBox, noFlea",77250,Mechanic,43260,25,True
5c11279ad174af029d64592b,5.56x45mm Warmageddon ammo pack (20 pcs),Warmage,Ammo container,"ammoBox, noFlea",3600,Mechanic,2016,25,True
657025161419851aef03e718,5.7x28mm L191 ammo pack (50 pcs),L191,Ammo container,"ammoBox, noFlea",16500,Mechanic,9240,25,True
6570251ccfc010a0f5006a13,5.7x28mm R37.F ammo pack (50 pcs),R37.F,Ammo container,"ammoBox, noFlea",17750,Mechanic,9940,25,True
65702520bfc87b3a3409323e,5.7x28mm R37.X ammo pack (50 pcs),R37.X,Ammo container,"ammoBox, noFlea",12000,Mechanic,6720,25,True
65702524cfc010a0f5006a16,5.7x28mm SB193 ammo pack (50 pcs),SB193,Ammo container,"ammoBox, noFlea",14500,Mechanic,8120,25,True
648986bbc827d4637f01791e,5.7x28mm SS190 ammo pack (50 pcs),SS190,Ammo container,"ammoBox, noFlea",24000,Mechanic,13440,25,True
657025281419851aef03e71b,5.7x28mm SS197SR ammo pack (50 pcs),SS197SR,Ammo container,"ammoBox, noFlea",8500,Mechanic,4760,25,True
6570252dbfc87b3a34093241,5.7x28mm SS198LF ammo pack (50 pcs),SS198LF,Ammo container,"ammoBox, noFlea",5000,Mechanic,2800,25,True
67600a42b32eb5d23e0eb459,6.8x51mm SIG FMJ ammo pack (20 pcs),FMJ,Ammo container,"ammoBox, noFlea",11580,Mechanic,6484,25,True
67600a516f01341c9106ab4c,6.8x51mm SIG Hybrid ammo pack (20 pcs),Hybrid,Ammo container,"ammoBox, noFlea",23480,Mechanic,13148,25,True
5df8a4d786f77412672a1e3b,6Sh118 raid backpack (EMR),6Sh118,Backpack,"backpack, noFlea, wearable",144000,Ragman,89280,25,True
6570253ec5d7d4cb4d078573,7.62x25mm TT AKBS ammo pack (25 pcs),AKBS,Ammo container,"ammoBox, noFlea",2225,Mechanic,1246,25,True
657025421419851aef03e71e,7.62x25mm TT P gl ammo pack (25 pcs),P,Ammo container,"ammoBox, noFlea",2300,Mechanic,1288,25,True
6570254abfc87b3a34093244,7.62x25mm TT PT gzh ammo pack (25 pcs),PT,Ammo container,"ammoBox, noFlea",2575,Mechanic,1442,25,True
65702546cfc010a0f5006a1f,7.62x25mm TT Pst gzh ammo pack (25 pcs),Pst,Ammo container,"ammoBox, noFlea",2750,Mechanic,1540,25,True
65702532cfc010a0f5006a19,7.62x25mm ТТ FMJ43 ammo pack (25 pcs),FMJ43,Ammo container,"ammoBox, noFlea",2250,Mechanic,1260,25,True
65702536c5d7d4cb4d078570,7.62x25mm ТТ LRN ammo pack (25 pcs),LRN,Ammo container,"ammoBox, noFlea",2200,Mechanic,1232,25,True
6570253acfc010a0f5006a1c,7.62x25mm ТТ LRNPC ammo pack (25 pcs),LRNPC,Ammo container,"ammoBox, noFlea",2700,Mechanic,1512,25,True
68e9179c553e40054d06dd15,7.62x25mm ТТ M856A1 ammo pack (25 pcs),ТТ 856A1,Ammo container,"ammoBox, noFlea",4750,Mechanic,2660,25,True
68e917b207e1c8aa3304b8c9,7.62x25mm ТТ M995 ammo pack (25 pcs),ТТ 995,Ammo container,"ammoBox, noFlea",15000,Mechanic,8400,25,True
64acea16c4eda9354b0226b0,7.62x39mm BP gzh ammo pack (20 pcs),BP,Ammo container,"ammoBox, noFlea",23220,Mechanic,13003,25,True
64ace9d9b5bf5e95f50a4c1d,7.62x39mm FMJ ammo pack (20 pcs),FMJ,Ammo container,"ammoBox, noFlea",3800,Mechanic,2128,25,True
64acea2c03378853630da53e,7.62x39mm HP ammo pack (20 pcs),HP,Ammo container,"ammoBox, noFlea",2400,Mechanic,1344,25,True
6489851fc827d4637f01791b,7.62x39mm MAI AP ammo pack (20 pcs),MAI AP,Ammo container,"ammoBox, noFlea",29000,Mechanic,16240,25,True
64ace9ff03378853630da538,7.62x39mm SP ammo pack (20 pcs),SP,Ammo container,"ammoBox, noFlea",3020,Mechanic,1691,25,True
64acea09c4eda9354b0226ad,7.62x39mm T-45M1 gzh ammo pack (20 pcs),T-45M1,Ammo container,"ammoBox, noFlea",5000,Mechanic,2800,25,True
64acea0d03378853630da53b,7.62x39mm US gzh ammo pack (20 pcs),US,Ammo container,"ammoBox, noFlea",4200,Mechanic,2352,25,True
65702561cfc010a0f5006a28,7.62x51mm BCP FMJ ammo pack (20 pcs),BCP FMJ,Ammo container,"ammoBox, noFlea",5800,Mechanic,3248,25,True
6570254fcfc010a0f5006a22,7.62x51mm M61 ammo pack (20 pcs),M61,Ammo container,"ammoBox, noFlea",25000,Mechanic,14000,25,True
65702554bfc87b3a34093247,7.62x51mm M62 Tracer ammo pack (20 pcs),M62,Ammo container,"ammoBox, noFlea",9800,Mechanic,5488,25,True
6769b8e3c1a1466c850658a8,7.62x51mm M80A1 ammo pack (20 pcs),M80A1,Ammo container,"ammoBox, noFlea",22000,Mechanic,12320,25,True
648984e3f09d032aa9399d53,7.62x51mm M993 ammo pack (20 pcs),M993,Ammo container,"ammoBox, noFlea",35460,Mechanic,19857,25,True
65702566bfc87b3a3409324d,7.62x51mm TCW SP ammo pack (20 pcs),TCW SP,Ammo container,"ammoBox, noFlea",4400,Mechanic,2464,25,True
6570255dbfc87b3a3409324a,7.62x51mm Ultra Nosler ammo pack (20 pcs),Ultra Nosler,Ammo container,"ammoBox, noFlea",3400,Mechanic,1904,25,True
648984b8d5b4df6140000a1a,7.62x54mm R BS ammo pack (20 pcs),BS,Ammo container,"ammoBox, noFlea",40600,Mechanic,22736,25,True
65702572c5d7d4cb4d078576,7.62x54mm R BT gzh ammo pack (20 pcs),BT,Ammo container,"ammoBox, noFlea",24600,Mechanic,13776,25,True
64aceac0c4eda9354b0226b3,7.62x54mm R FMJ ammo pack (20 pcs),FMJ,Ammo container,"ammoBox, noFlea",6400,Mechanic,3584,25,True
64acee6903378853630da544,7.62x54mm R HP BT ammo pack (20 pcs),HP BT,Ammo container,"ammoBox, noFlea",4800,Mechanic,2688,25,True
560d75f54bdc2da74d8b4573,7.62x54mm R SNB gzh ammo pack (20 pcs),SNB,Ammo container,"ammoBox, noFlea",28280,Mechanic,15836,25,True
64aceab0426a303417060654,7.62x54mm R SP BT gzh ammo pack (20 pcs),SP BT,Ammo container,"ammoBox, noFlea",5860,Mechanic,3281,25,True
65702584cfc010a0f5006a2f,7.62x54mm R T-46M gzh ammo pack (20 pcs),T-46M,Ammo container,"ammoBox, noFlea",8120,Mechanic,4547,25,True
68ee0103b5db65191e0ec07c,9.3x64mm 7N33 ammo pack (20 pcs),7N33,Ammo container,"ammoBox, noFlea",47000,Mechanic,26320,25,True
